,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
22,2.05970036975e-09,4,Tcaim,0.402001243779,485165195.41,1.6145236471,-0.318949660044,3.28869549115e-10,SE,260,0.317807535294,5.42414951549e+16,0.00239396095276,19.0136792299,1.61355963998,0.000964007126015,0.975230889483,0.975230939966
23,2.05970036975e-09,4,Med13,0.402001243779,485165195.41,-130.426127951,-4.78424435999,4.7506852825e-08,SE,260,1.38435345809,2.36273193839e+17,0.00127196311951,283.094982426,-130.42709196,0.000964009184059,0.975230863051,0.975230939966
24,0.999954570102,4,Atm,0.402001243779,4.53999297625e-05,-62.1653955051,-0.921495770676,0.814095505369,SE,260,1.70031258447,596627283.676,0.00127291679382,146.573517534,-63.5818743554,1.41647885026,0.233983837582,0.975230939966
25,2.05970036975e-09,4,Zcchc11,0.402001243779,485165195.41,-108.939340552,-2.54885797389,1.36696289276e-08,SE,260,27.9404400191,4.76870770393e+18,0.00129318237305,240.121407629,-108.940304563,0.000964010658464,0.975230844116,0.975230939966
26,0.50764302654,4,Tspan2,0.402001243779,0.969204349885,-148.973816994,-3.70287780876,6.46860981466,SE,260,24.5108922432,459.276859192,0.00092887878418,320.190360513,-149.147228397,0.173411403133,0.677097612607,0.975230939966
27,2.05970036975e-09,4,Zfyve20,0.402001243779,485165195.41,-95.939479866,-2.24592178293,1.06492297563e-08,SE,260,21.3124593417,3.6374834821e+18,0.0012788772583,214.121686256,-95.9404438766,0.000964010596618,0.97523084491,0.975230939966
28,2.05970036975e-09,4,Fndc4,0.402001243779,485165195.41,-143.452593715,-3.4485507207,2.4876081407e-08,SE,260,2.7807786286,4.74606715573e+17,0.00128221511841,309.147913955,-143.453557725,0.000964009743086,0.975230855872,0.975230939966
29,0.999954570102,4,Polr2l,0.402001243779,4.53999297625e-05,-119.140771649,-3.34108155484,9.60144430017,SE,260,23.1385184447,8119137348.08,0.00128412246704,260.524269822,-119.895221727,0.754450078424,0.38507095665,0.975230939966
30,0.999954570102,4,Vcpip1,0.402001243779,4.53999297625e-05,-91.8156740322,-1.66902588277,2.47851855156,SE,260,307.293634714,1.07827094997e+11,0.000939846038818,205.874074588,-92.2630534762,0.447379443982,0.503582048821,0.975230939966
31,0.999954570102,4,Rapgef3,0.402001243779,4.53999297625e-05,-63.021784805,-1.13642566605,1.1893355627,SE,260,1.05605782264,370562986.998,0.00127601623535,148.286296134,-64.5908556045,1.56907079943,0.210342007474,0.975230939966
32,0.999954570102,4,Atp6v0d1,0.402001243779,4.53999297625e-05,-111.720294769,-5.89833641647,29.6045968834,SE,260,3.03179719534,1063835521.68,0.00128102302551,245.683316061,-112.725050706,1.00475593751,0.316162440289,0.975230939966
33,2.05970036975e-09,4,Gpr137b,0.402001243779,485165195.41,-52.0104058823,-0.403509492252,5.15644957135e-10,SE,260,1.18439579483,2.02145612147e+17,0.00129795074463,126.263538289,-52.0113698914,0.000964009031605,0.975230865009,0.975230939966
34,0.51119352713,4,2310010J17Rik,0.402001243779,0.955532115202,101.518546132,0.62232860625,0.194951371843,SE,260,11.24327942,210.761494444,0.000929117202759,-180.794365739,101.265128184,0.25341794717,0.614678612244,0.975230939966
35,0.490351281483,4,Rbmx,0.402001243779,1.03862149848,-130.352466852,-3.62717749454,6.00401029332,SE,260,11.1758741845,209.455489421,0.000933170318604,282.947660229,-130.439064104,0.0865972521227,0.768548454067,0.975230939966
36,0.999954570102,4,Ube2a,0.402001243779,4.53999297625e-05,-125.073235605,-3.43416070707,10.1424272493,SE,260,98.2122445334,34461960238.9,0.0012800693512,272.389197734,-125.848087291,0.774851686457,0.378720316439,0.975230939966
37,0.999954570102,4,Ndel1,0.402001243779,4.53999297625e-05,-125.752124326,-3.2972784616,9.36284283565,SE,260,255.30972172,89586319102.0,0.00128293037415,273.746975177,-126.751688893,0.99956456673,0.317415892911,0.975230939966
38,2.05970036975e-09,4,Cdk5,0.402001243779,485165195.41,-117.662016439,-3.05173937362,1.94940977782e-08,SE,260,2.46834226196,4.21281939457e+17,0.00126504898071,257.566759402,-117.662980449,0.000964009661118,0.975230856925,0.975230939966
39,2.05970036975e-09,4,Usp33,0.402001243779,485165195.41,-108.945938472,-4.14902481553,3.57605309417e-08,SE,260,11.9467765479,2.03900458697e+18,0.00130009651184,240.134603469,-108.946902483,0.000964010434217,0.975230846996,0.975230939966
40,2.05970036975e-09,4,Tbx15,0.402001243779,485165195.41,236.336304766,0.815605041602,1.39069626468e-09,SE,260,0.332214346165,5.67003637319e+16,0.00131487846375,-450.429883008,236.335340759,0.000964007213014,0.975230888365,0.975230939966
41,2.05970036975e-09,4,Aacs,0.402001243779,485165195.41,-36.4924540338,-0.725999267225,1.24617157678e-09,SE,260,0.349168797621,5.95940484132e+16,0.00134205818176,95.2276345917,-36.4934180411,0.000964007307886,0.975230887147,0.975230939966
42,0.4860789884,4,Trim11,0.402001243779,1.05653335332,-60.472849071,-1.66712775031,1.28716281403,SE,260,11.1881240136,209.818051744,0.000927209854126,143.188424666,-60.5241282234,0.0512791524174,0.820852216211,0.975230939966
43,2.05970036975e-09,4,Eif4ebp2,0.402001243779,485165195.41,135.27254631,0.687177748414,1.01593524851e-09,SE,260,0.264287036484,4.51069355409e+16,0.00127601623535,-248.302366095,135.271582303,0.000964006744397,0.975230894384,0.975230939966
44,0.999954570102,4,Ngrn,0.402001243779,4.53999297625e-05,-133.830357751,-1.90026023361,3.22302557083,SE,260,1166.06220966,4.09162724019e+11,0.000923871994019,289.903442025,-134.364337977,0.533980226196,0.464938279788,0.975230939966
45,2.05970036975e-09,4,Sept8,0.402001243779,485165195.41,-94.2091348512,-0.875456822165,1.82881277642e-09,SE,260,10.8898888644,1.85862129899e+18,0.00126314163208,210.660996226,-94.2100988616,0.000964010404374,0.975230847379,0.975230939966
